"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010257","NADH dehydrogenase complex assembly","18/1179","60/18888",0.3,4.80610687022901,7.61896331772844,1.3697672624504e-08,1.49878022554166e-06,1.43850711283041e-06,"FOXRED1/NDUFB8/NDUFA1/NDUFA5/TMEM126B/NDUFA12/NDUFB10/NDUFB2/NDUFC1/NDUFS5/NDUFB5/NDUFAB1/NDUFB4/NDUFAF4/NDUFA2/NDUFC2/NDUFAF8/NDUFB11",18
"GO:0032981","mitochondrial respiratory chain complex I assembly","18/1179","60/18888",0.3,4.80610687022901,7.61896331772844,1.3697672624504e-08,1.49878022554166e-06,1.43850711283041e-06,"FOXRED1/NDUFB8/NDUFA1/NDUFA5/TMEM126B/NDUFA12/NDUFB10/NDUFB2/NDUFC1/NDUFS5/NDUFB5/NDUFAB1/NDUFB4/NDUFAF4/NDUFA2/NDUFC2/NDUFAF8/NDUFB11",18
"GO:0042273","ribosomal large subunit biogenesis","20/1179","74/18888",0.27027027027027,4.32982600921532,7.40522408551047,1.58846505028454e-08,1.69857455945199e-06,1.63026676213413e-06,"RPL26/RPL7A/RPL35A/RPL10/RPL5/RPL6/RPL11/RPL7/RPL10A/DDX18/RSL24D1/RPL23A/RPL14/NPM1/WDR12/SNU13/RPLP0/TMA16/RPL35/CINP",20
"GO:0033108","mitochondrial respiratory chain complex assembly","22/1179","101/18888",0.217821782178218,3.48958254604086,6.47291454476124,2.09816601045472e-07,2.19374912870877e-05,2.10552799645632e-05,"FOXRED1/NDUFB8/NDUFA1/NDUFA5/TMEM126B/NDUFA12/NDUFB10/NDUFB2/NDUFC1/COX18/NDUFS5/UQCRFS1/NDUFB5/COA3/NDUFAB1/NDUFB4/COX14/NDUFAF4/NDUFA2/NDUFC2/NDUFAF8/NDUFB11",22
"GO:1903050","regulation of proteolysis involved in protein catabolic process","36/1179","228/18888",0.157894736842105,2.52952993169948,5.99530052473755,2.46947149201064e-07,2.52583986302392e-05,2.42426377590976e-05,"UBE3A/ATP5IF1/RPL5/RPL23/RPS7/GABARAPL2/GABARAP/RPL11/GLMN/UBQLN1/CAV3/MAGEF1/UCHL5/SVIP/ELOB/PSMC1/TRIB2/RACK1/RCHY1/PINK1/SH3RF1/AQP11/CCAR2/TMEM168/TMTC3/RNFT1/RAD23A/DDRGK1/PSME3/UFL1/GCLC/STUB1/PSMC5/PSMC3/USP5/QRICH2",36
"GO:1903320","regulation of protein modification by small protein conjugation or removal","37/1179","241/18888",0.153526970954357,2.45955676623061,5.88391513516107,3.47197382677892e-07,3.47566741595634e-05,3.33589422550539e-05,"UBE3A/BEX3/BEX2/BEX4/BEX1/RPL5/RPL23/RPS7/UBE2V1/GABARAP/RPL11/NDFIP1/PDCD6/KDM1A/UBQLN1/COPS9/NPM1/RPS3/COPS5/RCHY1/PINK1/SKP1/GNL3/TRAF6/SPRY2/UFL1/COPS4/BIRC2/PEF1/TBC1D7/DNAJA1/FBXO4/GCLC/STUB1/COPS8/PER2/FANCM",37
"GO:0032543","mitochondrial translation","25/1179","130/18888",0.192307692307692,3.08083773732629,6.14268152830032,4.06413602058661e-07,3.98369999517917e-05,3.82349638778872e-05,"MRPL32/IARS2/MRPL3/NDUFA7/NGRN/MRPL34/MRPL36/MRPS35/MRPL2/MRPS18C/MRPS26/COA3/MRPS24/MRPS16/MRPL50/GFM1/MRPL27/C1QBP/MRPL15/TSFM/MRPL22/MRPL18/MRPL57/AURKAIP1/MRPL35",25
"GO:1901873","regulation of post-translational protein modification","37/1179","246/18888",0.150406504065041,2.40956577504706,5.74179948206514,5.83473469171991e-07,5.6025360662331e-05,5.37723132706303e-05,"UBE3A/BEX3/BEX2/BEX4/BEX1/RPL5/RPL23/RPS7/UBE2V1/GABARAP/RPL11/NDFIP1/PDCD6/KDM1A/UBQLN1/COPS9/NPM1/RPS3/COPS5/RCHY1/PINK1/SKP1/GNL3/TRAF6/SPRY2/UFL1/COPS4/BIRC2/PEF1/TBC1D7/DNAJA1/FBXO4/GCLC/STUB1/COPS8/PER2/FANCM",37
"GO:0031396","regulation of protein ubiquitination","32/1179","198/18888",0.161616161616162,2.58914848227825,5.80007748719319,6.67866817342043e-07,6.28462675118862e-05,6.03189188715234e-05,"UBE3A/BEX3/BEX2/BEX4/BEX1/RPL5/RPL23/RPS7/UBE2V1/GABARAP/RPL11/NDFIP1/PDCD6/KDM1A/UBQLN1/NPM1/RPS3/RCHY1/PINK1/SKP1/TRAF6/SPRY2/UFL1/BIRC2/PEF1/TBC1D7/DNAJA1/FBXO4/GCLC/STUB1/PER2/FANCM",32
"GO:0140053","mitochondrial gene expression","28/1179","164/18888",0.170731707317073,2.73518277167505,5.75849784340168,1.07118270864996e-06,9.88218557685897e-05,9.48477568649812e-05,"CHCHD10/MRPL32/IARS2/MRPL3/NDUFA7/NGRN/MRPL34/MRPL36/MRPS35/MRPL2/MRPS18C/MRPS26/COA3/MRPS24/MRPS16/MRPL50/GFM1/MRPL27/C1QBP/MRPL15/TSFM/MRPL22/MRPL18/MRPL57/TRNT1/AURKAIP1/ELAC2/MRPL35",28
